,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
161,-22.8930166,-43.41630914,Rio De Janeiro,3.0,2.0,0.0,qui
162,-22.9982693,-43.6278198,Rio De Janeiro,0.0,1.0,0.0,qui
163,-22.818634,-43.35139428888889,Rio De Janeiro,3.0,6.0,0.0,qui
164,-22.781692749999998,-43.438939649999995,Rio De Janeiro,0.0,2.0,0.0,qui
165,-22.89029225,-43.6148336,Rio De Janeiro,0.0,2.0,0.0,qui
166,-22.83101493125,-43.3985037625,Rio De Janeiro,6.0,10.0,0.0,sex
167,-22.8986112,-43.53753745,Rio De Janeiro,1.0,3.0,0.0,sex
168,-22.873197266666665,-43.1865043,Rio De Janeiro,2.0,1.0,0.0,sex
169,-22.844463333333334,-43.306653133333334,Rio De Janeiro,5.0,7.0,0.0,sex
170,-22.8930166,-43.41630914,Rio De Janeiro,3.0,2.0,0.0,sex
171,-22.9982693,-43.6278198,Rio De Janeiro,0.0,1.0,0.0,sex
172,-22.818634,-43.35139428888889,Rio De Janeiro,3.0,6.0,0.0,sex
173,-22.781692749999998,-43.438939649999995,Rio De Janeiro,0.0,2.0,0.0,sex
174,-22.89029225,-43.6148336,Rio De Janeiro,0.0,2.0,0.0,sex
175,-22.80056382,-43.43146792,Mesquita,2.0,3.0,0.0,seg
176,-22.7803097,-43.417488036363636,Mesquita,10.0,1.0,0.0,seg
177,-22.7815464,-43.404728025,Mesquita,2.0,2.0,0.0,seg
178,-22.774826733333335,-43.43526873333333,Mesquita,2.0,1.0,0.0,seg
179,-22.80056382,-43.43146792,Mesquita,2.0,3.0,0.0,ter
180,-22.7803097,-43.417488036363636,Mesquita,10.0,1.0,0.0,ter
181,-22.7815464,-43.404728025,Mesquita,2.0,2.0,0.0,ter
182,-22.774826733333335,-43.43526873333333,Mesquita,2.0,1.0,0.0,ter
183,-22.80056382,-43.43146792,Mesquita,2.0,3.0,0.0,qua
184,-22.7803097,-43.417488036363636,Mesquita,10.0,1.0,0.0,qua
185,-22.7815464,-43.404728025,Mesquita,2.0,2.0,0.0,qua
186,-22.774826733333335,-43.43526873333333,Mesquita,2.0,1.0,0.0,qua
187,-22.80056382,-43.43146792,Mesquita,2.0,3.0,0.0,qui
188,-22.7803097,-43.417488036363636,Mesquita,10.0,1.0,0.0,qui
189,-22.7815464,-43.404728025,Mesquita,2.0,2.0,0.0,qui
190,-22.774826733333335,-43.43526873333333,Mesquita,2.0,1.0,0.0,qui
191,-22.80056382,-43.43146792,Mesquita,2.0,3.0,0.0,sex
192,-22.7803097,-43.417488036363636,Mesquita,10.0,1.0,0.0,sex
193,-22.7815464,-43.404728025,Mesquita,2.0,2.0,0.0,sex
194,-22.774826733333335,-43.43526873333333,Mesquita,2.0,1.0,0.0,sex
195,-22.77592895,-43.38722585,Sao Joao De Meriti,2.0,0.0,0.0,seg
196,-22.778152475,-43.359815325,Sao Joao De Meriti,5.0,3.0,0.0,seg
197,-22.790060325,-43.40080275,Sao Joao De Meriti,3.0,1.0,0.0,seg
198,-22.788195533333333,-43.337050366666666,Sao Joao De Meriti,2.0,1.0,0.0,seg
199,-22.795725333333333,-43.38714516666667,Sao Joao De Meriti,2.0,1.0,0.0,seg
200,-22.77592895,-43.38722585,Sao Joao De Meriti,2.0,0.0,0.0,ter
201,-22.778152475,-43.359815325,Sao Joao De Meriti,5.0,3.0,0.0,ter
202,-22.790060325,-43.40080275,Sao Joao De Meriti,3.0,1.0,0.0,ter
203,-22.788195533333333,-43.337050366666666,Sao Joao De Meriti,2.0,1.0,0.0,ter
204,-22.795725333333333,-43.38714516666667,Sao Joao De Meriti,2.0,1.0,0.0,ter
205,-22.77592895,-43.38722585,Sao Joao De Meriti,2.0,0.0,0.0,qua
206,-22.778152475,-43.359815325,Sao Joao De Meriti,5.0,3.0,0.0,qua
207,-22.790060325,-43.40080275,Sao Joao De Meriti,3.0,1.0,0.0,qua
208,-22.788195533333333,-43.337050366666666,Sao Joao De Meriti,2.0,1.0,0.0,qua
209,-22.795725333333333,-43.38714516666667,Sao Joao De Meriti,2.0,1.0,0.0,qua
210,-22.77592895,-43.38722585,Sao Joao De Meriti,2.0,0.0,0.0,qui
211,-22.778152475,-43.359815325,Sao Joao De Meriti,5.0,3.0,0.0,qui
212,-22.790060325,-43.40080275,Sao Joao De Meriti,3.0,1.0,0.0,qui
213,-22.788195533333333,-43.337050366666666,Sao Joao De Meriti,2.0,1.0,0.0,qui
214,-22.795725333333333,-43.38714516666667,Sao Joao De Meriti,2.0,1.0,0.0,qui
